=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.05.01 17:54:36 =~=~=~=~=~=~=~=~=~=~=~=
875,  -9.0000,  -0.1875,  -0.0625,  -0.5625, 418, 64746, -14.5625, 11.6250, 325.0625 
 -2.0300,  -2.7100,  10.3000, -34.1875j7.1875,  44.5000,  33.5625, -139.6875,  45.8750, 64746, -14.5625, 11.6250, 325.0625 
 -2.0300,  -2.7100,  10.3000, -34.1875j7.1875,  44.5000,  33.5625, -139.6875,  45.8750, 64746, -14.5625, 11.6250, 325.0625 
 -2.0300,  -2.7100,  10.3000, -34.1875jCalibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 0
Calibration Levels - System: 1, Gyro: 0, Accel: 0, Mag: 0
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 0
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 0
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 1, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 1, Mag: 1
Calibration Levels - System: 0, Gyro: 3, Accel: 1, Mag: 1
READING-----------------
 -0.1200,  -0.5000,  10.6100, -23.0625,  18.2500,  52.0625,  17.4375, -44.3125,  -1.3750, 10023, -1.7500, 0.3125, 38.1875 
 -0.0600,  -0.2700,  10.2800, -25.0000,  17.1875,  52.0625,  12.7500,  -1.8125,   8.0000, 10041, -1.6250, 0.1250, 38.1875 
 -0.1200,  -0.2000,   9.1000, -25.0000,  17.1875,  52.0625,   8.0625,  -2.3125,   8.0000, 10060, -1.3750, 0.1250, 38.3125 
 -0.2000,   0.0500,   9.0900, -25.0000,  17.1875,  52.0625,  11.3125, -26.4375,  -3.5000, 10080, -1.2500, 0.0000, 38.5000 
 -0.0800,   0.6300,   8.8100, -24.1875,  17.8750,  52.0625,   9.1250, -38.1875, -14.1250, 10097, -1.0000, -0.5625, 38.3125 
  0.6700,  -0.1100,   9.8200, -24.1875,  17.8750,  52.0625, -42.5625, -103.1250,  -8.3125, 10118, -1.4375, -2.1875, 38.0625 
  0.4900,  -0.8000,   9.4500, -24.1875,  17.8750,  52.0625,  31.0625, -17.8750, -19.8125, 10135, -1.1875, -3.0000, 37.6875 
  0.8800,  -0.7200,   9.8400, -23.0625,  18.2500,  52.8750, -13.3750,  -6.0000,  -6.3750, 10152, -1.3125, -3.1250, 37.5000 
  0.6400,  -0.3200,   9.9400, -23.0625,  18.2500,  52.8750,  10.5625,  12.4375,   8.8750, 10171, -1.2500, -3.0625, 37.5625 
  0.6500,  -0.2500,  10.3100, -23.0625,  18.2500,  52.8750,   9.6250,  14.8750,  12.0000, 10188, -1.0625, -2.8125, 37.7500 
