=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.05.01 17:57:38 =~=~=~=~=~=~=~=~=~=~=~=
  0.1875,   0.2500, 39448, -15.8750, 79.1875, 8.1250 
 
 -9.2100,  -2.7400,   1.7700, -57.0000, -17.6875,  -5.5625,   0.1875,   0.1875,   0.2500, 39448, -15.8750, 79.1875, 8.1250 
 
 -9.2100,  -2.7400,   1.7700, -57.0000, -17.6875,  -5.5625,   0.1875,   0.1875,   0.2500, 39448, -15.8750, 79.1875, 8.1250 
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 0
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 0
Calibration Levels - System: 2, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 1, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 0, Gyro: 0, Accel: 0, Mag: 1
Calibration Levels - System: 1, Gyro: 0, Accel: 0, Mag: 2
Calibration Levels - System: 2, Gyro: 0, Accel: 0, Mag: 2
Calibration Levels - System: 2, Gyro: 0, Accel: 0, Mag: 2
Calibration Levels - System: 2, Gyro: 0, Accel: 1, Mag: 2
Calibration Levels - System: 2, Gyro: 3, Accel: 1, Mag: 2
READING-----------------
  0.4100,  -1.0800,   9.7300, -29.6875,   8.1875,  49.3750,  -1.3125,   5.5625,  -7.1250, 8472, -6.5625, -3.8125, 1.2500 
  0.4100,  -1.0700,   9.8300, -29.6875,   8.1875,  49.3750,  -2.0625,   6.8750,  -9.0625, 8491, -6.5625, -3.7500, 1.1250 
  0.3300,  -0.9500,   9.5700, -29.6875,   8.1875,  49.3750,  -1.3125,   6.3125,  -5.3125, 8511, -6.6250, -3.5625, 0.9375 
  0.2800,  -1.1200,   9.7500, -29.6875,   7.7500,  49.3750,  -1.8750,   3.2500,  -1.3750, 8528, -6.6250, -3.5000, 0.8750 
  0.3500,  -1.0200,   9.6000, -29.6875,   7.7500,  49.3750,   2.2500,   0.7500,  -3.2500, 8548, -6.6250, -3.4375, 0.7500 
  0.3100,  -1.0700,   9.6000, -29.6875,   7.7500,  49.3750,   0.9375,   2.5625,   0.8750, 8564, -6.5625, -3.3750, 0.7500 
  0.2800,  -1.1000,   9.6500, -29.6875,   7.7500,  48.5625,  10.5625,  -2.8750,   0.0000, 8582, -6.5000, -3.3750, 0.8125 
  0.3100,  -1.1200,   9.5700, -29.6875,   7.7500,  48.5625,   9.5625,  -4.5000,   1.8125, 8601, -6.3125, -3.4375, 0.8125 
  0.2500,  -0.9700,   9.6200, -29.6875,   7.7500,  48.5625,   8.7500,  -3.8750,   1.6250, 8619, -6.1250, -3.5000, 0.8750 
  0.3100,  -1.0800,   9.5900, -30.3750,   8.1875,  49.3750,  -0.6875,  -4.9375,   2.0625, 8636, -6.1250, -3.5625, 0.8750 
  0.2800,  -1.0800,   9.4700, -30.3750,   8.1875,  49.3750,  -7.6875,  -4.3750,  -0.2500, 8653, -6.2500, -3.5625, 0.9375 
  0.3600,  -1.0300,   9.3200, -30.3750,   8.1875,  49.3750,  -4.7500,  -4.3125,  -0.6250, 8671, -6.3125, -3.6250, 0.8750 
  0.3600,  -1.0100,   9.5300, -29.6875,   8.1875,  50.5625,  -7.5000,  -4.4375,   0.5625, 8690, -6.3750, -3.6875, 0.8750 
  0.4300,  -1.0000,   9.6800, -29.6875,   8.1875,  50.5625,  -7.9375,  -4.2500,  -0.2500, 8710, -6.5625, -3.7500, 0.8750 
  0.4400,  -1.0300,   9.6100, -29.2500,   7.3750,  48.5625, -12.8125,  -4.4375,  -3.6250, 8727, -6.7500, -3.8125, 0.8750 
  0.5300,  -1.1600,   9.7500, -29.2500,   7.3750,  48.5625, -19.0625,  -0.3125,  -6.3125, 8745, -7.0625, -3.8750, 0.7500 
 -0.1300,  -1.4100,   9.9600, -29.2500,   7.3750,  48.5625, -15.3125,  14.0625,  26.5000, 8763, -7.2500, -3.8125, 0.6875 
  0.2800,  -1.2100,   9.4800, -29.2500,   7.3750,  50.1875,  -1.5000,  -0.8125,  19.0625, 8780, -7.5000, -3.5625, 1.1875 
  0.2300,  -1.2500,   9.3000, -29.2500,   7.3750,  50.1875,  -2.6875,  -6.7500,  27.5625, 8801, -7.5625, -3.5625, 1.6250 
  0.2500,  -1.2900,   9.4800, -29.2500,   7.3750,  50.1875,  -0.1250,  -6.6250,  26.4375, 8818, -7.6250, -3.6250, 2.1250 
  0.0300,  -1.2600,   9.3200, -29.6875,   6.6875,  49.7500,  -2.8750,   1.1250,  19.9375, 8838, -7.6875, -3.5625, 2.5625 
  0.0100,  -1.1300,   9.3700, -29.6875,   6.6875,  49.7500,  -2.1250,   4.6875,  -0.3125, 8854, -7.6875, -3.5000, 2.6250 
  0.3200,  -1.0400,   9.3200, -29.2500,   7.7500,  49.3750,  -6.7500,  -0.4375, -23.2500, 8872, -7.7500, -3.4375, 2.5000 
  0.4700,  -1.2600,   9.5800, -29.2500,   7.7500,  49.3750,  -1.0000,  -3.5625, -20.4375, 8892, -7.8125, -3.5000, 2.0625 
  0.4500,  -1.3500,   9.8900, -29.2500,   7.7500,  49.3750,   1.0625,  -2.5625,  -9.6250, 8911, -7.8125, -3.6250, 1.7500 
  0.5200,  -1.4200,   9.7500, -29.2500,   7.3750,  49.6875,   4.0625,  -3.6250,  -7.3125, 8929, -7.7500, -3.6875, 1.5625 
  0.4500,  -1.4000,   9.7300, -29.2500,   7.3750,  49.6875,   8.0625,  -3.3750,  -3.0000, 8947, -7.5625, -3.8125, 1.5000 
  0.5800,  -1.1600,   9.7800, -29.2500,   7.3750,  49.6875,   8.8125,  -4.7500,  -3.3125, 8965, -7.4375, -3.8750, 1.4375 
  0.4000,  -1.1400,   9.5900, -29.2500,   6.6875,  50.1875,   7.5000,  -2.1875,   2.6875, 8982, -7.3125, -3.8750, 1.4375 
  0.5400,  -1.0800,   9.4400, -29.2500,   6.6875,  50.1875,   2.5000,  -0.5000,   1.1875, 9001, -7.1875, -3.9375, 1.5000 
  0.4800,  -1.1500,   9.5600, -29.2500,   6.6875,  50.1875,   1.1875,   0.1250,   2.8125, 9019, -7.1875, -3.9375, 1.5625 
  0.4200,  -1.1700,   9.6600, -29.2500,   7.0625,  50.1875,   6.6875,  -2.0625,   3.0000, 9036, -7.0625, -3.9375, 1.6250 
  0.4100,  -1.0900,   9.6700, -29.2500,   7.0625,  50.1875,  11.5625,  -4.1250,   3.1250, 9055, -7.0000, -3.9375, 1.6250 
  0.4200,  -1.1100,   9.6700, -29.2500,   7.0625,  50.1875,   5.5000,  -3.2500,   1.7500, 9072, -6.7500, -4.0000, 1.6875 
  0.3300,  -1.1500,   9.6000, -28.5625,   8.1875,  49.0000,   3.2500,  -2.6250,   1.2500, 9092, -6.6875, -4.0000, 1.7500 
